,Overarching_group,Group,Risk_factor,anal_year,median_Deaths,min_Deaths,max_Deaths,n_estimates_Deaths,mean_Deaths,std_Deaths,mad_Deaths,range_Deaths,fold_range_vs_median_Deaths,rmu_Deaths,cv_Deaths,max_vs_min_Deaths,f_med_Deaths,rcv_m_Deaths,median_DALYs,min_DALYs,max_DALYs,n_estimates_DALYs,mean_DALYs,std_DALYs,mad_DALYs,range_DALYs,fold_range_vs_median_DALYs,rmu_DALYs,cv_DALYs,max_vs_min_DALYs,f_med_DALYs,rcv_m_DALYs
381,Environmental/occupational risks,Air pollution,Ambient particulate matter pollution,2007,3032978.27781249,2420000.0,3302374.45660968,3.0,2918450.9114740565,452198.5832016948,269396.1787971901,882374.4566096799,0.29092673134674907,0.3023434292283534,0.15494472818571325,1.3646175440535868,1.2532968090134256,0.13163468393363764,92666593.0997608,73600000.0,92817643.2572087,3,86361412.11898984,11051965.141572865,151050.15744790435,19217643.257208705,0.20738480410647914,0.22252581084165685,0.12797341857200445,1.2611092833859878,1.2590569714641413,0.002415717745194326
382,Environmental/occupational risks,Air pollution,Ambient particulate matter pollution,2010,3359355.03026362,3223540.0,3616634.41274239,3.0,3399843.1476686695,199650.36957284843,135815.03026361996,393094.41274238983,0.11701484636220257,0.11562133771140042,0.05872340602234903,1.1219449464695304,1.0765859458619293,0.059915630541404793,98438942.9418797,76163000.0,100965031.787484,3,91855658.24312122,13648806.660859492,2526088.8456043005,24802031.787484005,0.2519534550683627,0.27001093086545214,0.1485897213292422,1.3256441026152332,1.2924772257116934,0.03803031155460402
383,Environmental/occupational risks,Air pollution,Ambient particulate matter pollution,2013,3698902.25926512,2926000.0,4239737.64209747,3.0,3621546.63378753,660276.1298583549,540835.3828323502,1313737.6420974704,0.3551696016856843,0.36275596449341346,0.18231882580173125,1.4489875741959912,1.2641497810202051,0.21669078585406706,110741062.258413,69673000.0,115475828.15425,3,98629963.47088766,25188961.910186708,4734765.895836994,45802828.154249996,0.4136029330057321,0.4643906024336052,0.2553885353270121,1.6573971000853989,1.5894401311614685,0.06336333528439989
384,Environmental/occupational risks,Air pollution,Ambient particulate matter pollution,2015,4241000.0,3870691.33739588,4582890.07451656,3.0,4231527.137304147,356193.8540104443,341890.07451655995,712198.73712068,0.16793179370919123,0.16830773241227823,0.08417619513067119,1.1839978120290606,1.0956699024348595,0.11947207980041072,114877683.211685,103066000.0,124168943.246192,3,114037542.15262567,10576527.36782438,9291260.034506992,21102943.246191993,0.183699241281752,0.185052596257715,0.09274601300744414,1.2047517439911513,1.1146031010389945,0.1198635538790075
385,Environmental/occupational risks,Air pollution,Ambient particulate matter pollution,2016,4092690.0,3875979.34447527,4630067.87229726,3.0,4199579.07225751,388241.3325165646,216710.65552473022,754088.5278219902,0.1842525399729738,0.1795628835288545,0.09244767769257956,1.1945543205478766,1.1313018753673647,0.07847288494551265,113872067.536535,105674020.0,124443408.262682,3,114663165.26640566,9409668.466661358,8198047.536534995,18769388.262682006,0.16482872989602992,0.1636915239438372,0.0820635680586626,1.1776159198134224,1.0928352400623207,0.10669435193355724
386,Environmental/occupational risks,Air pollution,Ambient particulate matter pollution,2017,3882444.11503387,2940000.0,4612077.58052128,3.0,3811507.231851717,838292.8425479803,729633.4654874098,1672077.58052128,0.4306765354449134,0.4386919606365135,0.2199373611422268,1.5687338709256053,1.320559222800636,0.2785144521888136,112799038.092998,83000000.0,122880504.208282,3,106226514.10042667,20736735.705057193,10081466.115283996,39880504.208281994,0.35355358416622507,0.3754289081780366,0.19521242771322286,1.4804880025094216,1.3590245553373252,0.13245443432357007
387,Environmental/occupational risks,Air pollution,Ambient particulate matter pollution,2019,4371634.466639335,4140971.07058417,4602297.8626945,2.0,4371634.466639335,326207.3030442508,230663.39605516498,461326.79211032996,0.105527302346706,0.105527302346706,0.07461907108967884,1.1114054612425124,1.0557027306212563,0.07819573103890914,119212730.827182,118215374.144248,120210087.510116,2,119212730.827182,1410475.347528707,997356.6829340011,1994713.3658680022,0.016732385476175858,0.016732385476175858,0.011831583235631249,1.0168735528716766,1.0084367764358384,0.012398697637846312
388,Environmental/occupational risks,Air pollution,Ambient particulate matter pollution,2021,4718812.23763103,4718812.23763103,4718812.23763103,1.0,4718812.23763103,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,120004672.011679,120004672.011679,120004672.011679,1,120004672.011679,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0
389,Environmental/occupational risks,Air pollution,Household air pollution from solid fuels,1990,4415852.108922885,2857000.0,4815870.19303623,4.0,4126143.6027205,868131.0469091255,228827.98759523034,1958870.1930362303,0.44359959181559594,0.47474600538495165,0.21039768134505513,1.6856388495051557,1.5456255193989796,0.07679674709460554,192178245.608119,101643000.0,211860686.865983,4,174465044.52055526,51180647.141383484,17975843.432991505,110217686.86598301,0.5735180197801046,0.6317465322000207,0.2933576022751849,2.084360820380971,1.890717959998416,0.13862234970141665
390,Environmental/occupational risks,Air pollution,Household air pollution from solid fuels,2005,3479178.85584566,3280000.0,4695249.52248176,3.0,3818142.7927758065,766097.3930419035,199178.85584565997,1415249.52248176,0.40677688072973905,0.37066437775965616,0.2006466061173546,1.4314785129517562,1.349528068840979,0.08484273921914255,150867742.146907,107509000.0,180879270.314624,3,146418670.82051036,36886919.338171534,30011528.16771701,73370270.31462401,0.486321789340361,0.501099141956876,0.25192770246760365,1.6824570065261886,1.4033033713168852,0.2948084468663101
391,Environmental/occupational risks,Air pollution,Household air pollution from solid fuels,2006,3400650.34615846,3260730.0,4553492.09400488,3.0,3738290.81338778,709442.9305850439,139920.34615845978,1292762.0940048797,0.3801514305830491,0.34581635258957555,0.18977735173634605,1.3964640108211597,1.3390062577732305,0.06097714610415139,146870419.655979,108733320.0,176495952.426264,3,144033230.69408098,33970293.187406816,29625532.77028498,67762632.42626399,0.46137699194287973,0.4704652676311084,0.23585038691215596,1.623200252013495,1.350739770072127,0.2989372514111625
392,Environmental/occupational risks,Air pollution,Household air pollution from solid fuels,2007,3312718.26676023,1960000.0,4477182.77013772,3.0,3249967.0122993165,1259764.0908209223,1164464.5033774897,2517182.77013772,0.7598541642961605,0.7745256369100314,0.3876236546566215,2.284276923539653,1.6901623810001174,0.5209426987261353,142496687.212987,80100000.0,172979348.123725,3,131858678.44557066,47344680.2700551,30482660.91073799,92879348.123725,0.6518000519191022,0.7043855529165207,0.3590562322342575,2.159542423517166,1.778984859088477,0.31702704359850176
393,Environmental/occupational risks,Air pollution,Household air pollution from solid fuels,2010,3478773.0,3038651.26257003,4231023.27222455,3.0,3582815.8449315266,602956.4142937482,440121.73742996994,1192372.00965452,0.34275648616754245,0.3328030413121354,0.1682912101515705,1.392401729129665,1.2162401146106832,0.18749726264726543,128874724.890673,110962000.0,161195507.807092,3,133677410.899255,25458803.415008843,17912724.890672997,50233507.80709201,0.38978556772638,0.3757815734847687,0.19044955496778498,1.4527091058839243,1.2507922553769746,0.20598808890181874
394,Environmental/occupational risks,Air pollution,Household air pollution from solid fuels,2013,2893000.0,2757444.00975721,3764041.82142325,3.0,3138161.9437268204,546249.0939138017,135555.99024278997,1006597.8116660397,0.3479425550176425,0.3207603143866513,0.1740665726336248,1.365047416413242,1.301086008096526,0.06944140253709462,114626172.93862,81087000.0,142765877.455828,3,112826350.13148268,30878803.45245879,28139704.51720801,61678877.45582801,0.5380872088336737,0.5466708564439979,0.2736843247740802,1.7606506277927165,1.413619605345123,0.36381780029272554
395,Environmental/occupational risks,Air pollution,Household air pollution from solid fuels,2015,2854000.0,2584719.39244693,3437663.29756499,3.0,2958794.2300039735,436021.4436253174,269280.60755306995,852943.9051180598,0.2988591118143167,0.28827415454197175,0.14736457142027476,1.3299947791665638,1.2045071119709145,0.1398296637679221,106127054.467135,85644000.0,130573405.713059,3,107448153.393398,22493818.06656874,20483054.467134997,44929405.71305899,0.42335487344532446,0.41814963118593357,0.20934578544325955,1.524606577379139,1.2391650841522466,0.286033442393283
396,Environmental/occupational risks,Air pollution,Household air pollution from solid fuels,2016,2576360.0,2528243.61345741,3332360.01525115,3.0,2812321.20956952,451008.94251063484,48116.38654258987,804116.4017937398,0.31211336994586925,0.2859262302817911,0.16036892975666547,1.3180533701394774,1.2934372584775224,0.027677997196089904,102837116.575342,77161350.0,126507474.621618,3,102168647.06565332,24679852.96567022,23670358.046276003,49346124.621618,0.47984741565041195,0.48298696360252574,0.24155994695526317,1.6395186789969072,1.3327542425753567,0.34111682428280277
397,Environmental/occupational risks,Air pollution,Household air pollution from solid fuels,2017,2474178.74865508,1640000.0,3246134.20377679,3.0,2453437.650810623,803267.9596437734,771955.45512171,1606134.2037767898,0.6491585155881952,0.654646431812163,0.3274050837926822,1.97935012425414,1.5086455784482193,0.46239099948306206,99342721.4420875,59500000.0,122500571.580739,3,93781097.6742755,31866389.018462278,23157850.138651505,63000571.58073901,0.634174005565829,0.6717832606263073,0.33979543648701976,2.0588331358107395,1.669625570455252,0.3454700395487813
398,Environmental/occupational risks,Air pollution,Household air pollution from solid fuels,2019,2719186.310555905,2313991.16639029,3124381.45472152,2.0,2719186.310555905,573032.4682867343,405195.1441656151,810390.2883312302,0.2980267608678699,0.2980267608678699,0.2107367435847324,1.350213216066593,1.1751066080332966,0.22083782980309158,103752599.97227046,91474468.7306209,116030731.21392,2,103752599.97227046,17363899.722537592,12278131.241649546,24556262.48329909,0.23668093609087526,0.23668093609087526,0.16735869488743774,1.2684493588655184,1.1342246794327593,0.17538057364333856
399,Environmental/occupational risks,Air pollution,Household air pollution from solid fuels,2021,3112926.41468198,3112926.41468198,3112926.41468198,1.0,3112926.41468198,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,111462958.29322,111462958.29322,111462958.29322,1,111462958.29322,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0
400,Environmental/occupational risks,Air pollution,Particulate matter pollution,1990,7036740.80172933,6405385.27363912,7250210.25108564,3.0,6897445.442151363,439300.2487244284,213469.44935631007,844824.9774465198,0.12005912982312748,0.12248374916946247,0.06369028249789352,1.1318929215582603,1.0985663626961684,0.04495855863673468,280075875.106256,278925844.745875,289354268.77024,3,282785329.5407903,5717854.87815157,1150030.3603810072,10428424.024365008,0.03723428167602312,0.03687752841103718,0.02021977196425531,1.0373878011693975,1.0331281430807417,0.006085297398207016
401,Environmental/occupational risks,Air pollution,Particulate matter pollution,2005,7528974.54380901,6392171.1140904,7951009.93183218,3.0,7290718.52991053,806268.6035334268,422035.38802317064,1558838.8177417805,0.20704530327089443,0.21381141122738012,0.11058835973788733,1.2438668787050458,1.1778430848343109,0.08307325803945567,254488394.439345,240447361.290485,272654838.220223,3,255863531.31668434,16147713.26282659,14041033.148860008,32207476.929738015,0.12655774343145684,0.1258775596662682,0.06311064800727868,1.1339481404864664,1.0713841738083967,0.08176723018137522
402,Environmental/occupational risks,Air pollution,Particulate matter pollution,2006,7520016.76670127,6354964.33187979,7799496.22572134,3.0,7224825.774767466,766173.2110760012,279479.4590200698,1444531.8938415498,0.1920915788696051,0.19994003161800017,0.10604729234466015,1.2273076320184884,1.1833295002108783,0.055078142924065765,252532144.61828,237629843.588484,268165092.118803,3,252775693.44185567,15269081.102809897,14902301.029796004,30535248.530319005,0.12091628404960157,0.12079978147638958,0.060405654099499655,1.1284992157096163,1.0627122452498143,0.08745504521628729
403,Environmental/occupational risks,Air pollution,Particulate matter pollution,2007,6948913.89018484,4380000.0,7778940.7406633,4.0,6514192.130258245,1555373.45097906,716100.7469887603,3398940.7406633003,0.48913266078375434,0.5217747147609161,0.23876689846994115,1.776013867731347,1.5865100205901461,0.15272333544618344,243465675.6162275,154000000.0,265548822.779498,4,226620043.50298825,49962079.13546504,15102928.615535513,111548822.77949801,0.45817063328192226,0.49222840599281376,0.22046628516689978,1.7243430050616755,1.5809459455599189,0.0919330421077713
404,Environmental/occupational risks,Air pollution,Particulate matter pollution,2010,7517118.64460432,6398006.29283365,7848672.97359863,3.0,7254599.3036788665,760128.777208423,331554.32899431046,1450666.6807649806,0.19298174597872664,0.1999651007643297,0.10477887825216695,1.2267373013355518,1.1749157941629689,0.06536593857305442,245348280.522176,229839756.678158,259668199.034806,3,244952078.74504665,14918167.623475708,14319918.512630016,29828442.356648028,0.12157591768389003,0.12177256265579339,0.060902392418571705,1.1297792983587973,1.0674753753143518,0.08649793342977803
405,Environmental/occupational risks,Air pollution,Particulate matter pollution,2013,7630473.45069496,6443864.4445724,7979068.900683,3.0,7351135.59865012,804820.1085983304,348595.44998804014,1535204.4561105995,0.20119386641346323,0.208839088261752,0.10948241911713866,1.2382428229699471,1.1841455568051291,0.0677046398523572,243737281.514115,224944923.188655,257598496.12151,3,242093566.94142666,16388724.920434516,13861214.607394993,32653572.93285501,0.1339703664946473,0.13487996953159595,0.06769582987060406,1.1451625245414825,1.0835420424656546,0.0842805824392103
406,Environmental/occupational risks,Air pollution,Particulate matter pollution,2015,7745722.08569921,6455410.72984281,8021866.92521264,3.0,7407666.580251553,836156.3230495444,276144.8395134304,1566456.1953698304,0.2022350115377817,0.211464187595311,0.11287715422811993,1.2426578665441437,1.1998805978202751,0.05283518407076452,243342221.222686,221004737.67882,254785759.183768,3,239710906.02842465,17180779.69736805,11443537.961082011,33781021.50494799,0.13882104525558056,0.14092400744145647,0.07167291627244851,1.1528520241681017,1.1010724194353174,0.06969330341898958
407,Environmental/occupational risks,Air pollution,Particulate matter pollution,2016,7841541.93501654,6407484.90515414,7998897.50194808,3.0,7415974.780706253,876914.5143224765,157355.56693154015,1591412.5967939403,0.20294638605290882,0.21459250386533593,0.11824669584960001,1.2483677480869004,1.2238096618392116,0.029739170194471528,243590483.47818,216796383.959104,251976871.634301,3,237454579.6905283,18375354.819286093,8386388.156121016,35180487.675197005,0.1444247212488018,0.1481567031515977,0.07738471434509485,1.1622743287168174,1.1235910813167915,0.05102263056382767
408,Environmental/occupational risks,Air pollution,Particulate matter pollution,2017,7090634.66352375,4580000.0,7904445.97626581,4.0,6666428.825828328,1562404.0813319192,773911.55628843,3324445.9762658104,0.46885026997198287,0.49868468757749557,0.23436897357676129,1.7258615668702644,1.5481735073195961,0.16175377534533322,226556231.7463985,143000000.0,246669034.721683,4,210695374.55362,47593611.482645474,17263637.593298495,103669034.721683,0.45758633043353036,0.4920327982582275,0.22588825968997883,1.724958284767014,1.5843093129118777,0.11292874495682496
409,Environmental/occupational risks,Air pollution,Particulate matter pollution,2019,7413801.20170508,6454962.23697447,7728157.23520053,3.0,7198973.557960027,663226.6303947337,314356.03349544946,1273194.9982260596,0.17173309124248448,0.17685785174447075,0.09212794366516222,1.197242826756307,1.1485429239598512,0.0628389713947429,228666907.876533,209689842.874868,236285875.22031,3,224880875.32390368,13696268.323785348,7618967.343777001,26596032.345441997,0.11630905666421276,0.11826720394579937,0.06090454914877995,1.126835100741208,1.0905006400953312,0.04937885288401317
